geolocation_zip_code_prefix,geolocation_state,geolocation_city,geolocation_lat,geolocation_lng
2242,SP,sao paulo,-23.487724377542136,-46.59887571765987
2243,SP,sao paulo,-23.49143417844906,-46.60324571950911
2244,SP,sao paulo,-23.48842630392095,-46.60459178072033
2245,SP,sao paulo,-23.484757247798118,-46.60631455090275
2246,SP,sao paulo,-23.488879291628923,-46.60157823966337
2247,SP,sao paulo,-23.485988663457054,-46.601196594221314
2248,SP,sao paulo,-23.483916992014226,-46.59885741428776
2249,SP,sao paulo,-23.488911638766435,-46.59701506934536
2250,SP,sao paulo,-23.486323381841014,-46.595913525980784
2251,SP,sao paulo,-23.47760412728931,-46.59068769856807
2252,SP,sao paulo,-23.478883251300413,-46.588328288956376
2253,SP,sao paulo,-23.47938204147569,-46.595503091898415
2254,SP,sao paulo,-23.481578917524317,-46.593364780519245
2255,SP,sao paulo,-23.476891468362297,-46.59162384218501
2256,SP,sao paulo,-23.47529826942906,-46.587267260020155
2257,SP,sao paulo,-23.47296611228887,-46.58329537036139
2258,SP,sao paulo,-23.475685102198153,-46.58141043643644
2259,SP,sao paulo,-23.471766531709104,-46.58074162209122
2260,SP,sao paulo,-23.469106254054733,-46.58034491997956
2261,SP,sao paulo,-23.467427917931506,-46.57697054481951
2262,SP,sao paulo,-23.46575669381631,-46.574914701156395
2263,SP,sao paulo,-23.463448734064382,-46.5757411453652
2264,SP,sao paulo,-23.462487423562372,-46.57681147023818
2265,SP,sao paulo,-23.474197646911403,-46.59186532343785
2266,SP,sao paulo,-23.476731253887117,-46.59791948027282
2267,SP,sao paulo,-23.47865249330823,-46.600690554204405
2268,SP,sao paulo,-23.470315125928142,-46.59476553864301
2269,SP,sao paulo,-23.472164677483207,-46.59598094068215
2270,SP,sao paulo,-23.472427428775106,-46.59304093694091
2271,SP,sao paulo,-23.469982179158162,-46.589933135687915
2272,SP,sao paulo,-23.469139356513782,-46.58646005442059
2273,SP,sao paulo,-23.46402996875959,-46.58664523113754
2274,SP,sao paulo,-23.46698860833935,-46.587803485817076
2275,SP,sao paulo,-23.465724317859124,-46.59052394619515
2276,SP,sao paulo,-23.461588418261865,-46.58363289293348
2277,SP,sao paulo,-23.46367386503303,-46.5817825928042
2278,SP,sao paulo,-23.462918154066053,-46.57962099452538
2279,SP,sao paulo,-23.467335614265068,-46.580778946256025
2280,SP,sao paulo,-23.45598265131201,-46.575069429717196
2281,SP,sao paulo,-23.45210242342804,-46.57503895787453
2282,SP,sao paulo,-23.44259282970099,-46.567269923237376
2284,SP,sao paulo,-23.46970319641185,-46.56868272083551
2286,SP,sao paulo,-23.40858677491484,-46.57960324340701
2288,SP,sao paulo,-23.43400544023699,-46.570702212116736
2289,SP,sao paulo,-23.418175466342582,-46.58293543352188
2290,SP,sao paulo,-23.600461999607678,-46.65531792495907
2301,SP,sao paulo,-23.488759616673907,-46.61509951597866
2302,SP,sao paulo,-23.486036090176416,-46.61395775331911
2303,SP,sao paulo,-23.48212464792837,-46.6106491526875
2304,SP,sao paulo,-23.480823705875945,-46.60545933153238
2305,SP,sao paulo,-23.480094457602288,-46.60676524219523
2306,SP,sao paulo,-23.46171495394564,-46.603243501463936
2307,SP,sao paulo,-23.48120769226968,-46.60724050061078
2308,SP,sao paulo,-23.475925617355873,-46.60391693498618
2309,SP,sao paulo,-23.475169585905775,-46.60480524059565
2310,SP,sao paulo,-23.473061233820097,-46.60077753651646
2311,SP,sao paulo,-23.46914987993136,-46.60178398992153
2312,SP,sao paulo,-23.46463389794157,-46.598165404290675
2313,SP,sao paulo,-23.463860698965224,-46.59992452141318
2314,SP,sao paulo,-23.462357616795057,-46.59860613907718
2315,SP,sao paulo,-23.46003473530961,-46.599674734105
2316,SP,sao paulo,-23.462239089739953,-46.59354618682675
2317,SP,sao paulo,-23.458261625460842,-46.59326426525933
2318,SP,sao paulo,-23.450909648080067,-46.59026066916792
2319,SP,sao paulo,-23.449595446025505,-46.59308919481627
2320,SP,sao paulo,-23.45151887270234,-46.598321714744095
2321,SP,sao paulo,-23.447087052532147,-46.58896286987526
2322,SP,sao paulo,-23.44585699859461,-46.59412971982991
2323,SP,sao paulo,-23.454329018013258,-46.59868520503874
2324,SP,sao paulo,-23.46393699169171,-46.59325636358602
2325,SP,sao paulo,-23.45371083187526,-46.58623282440262
2326,SP,sao paulo,-23.469932174738055,-46.60027797753365
2327,SP,sao paulo,-23.4478188627182,-46.56519917161407
2328,SP,sao paulo,-23.52752306888898,-46.58572249833651
2329,SP,sao paulo,-23.5085751064937,-46.626116919503325
2330,SP,sao paulo,-23.485492182100657,-46.61759940275523
2331,SP,sao paulo,-23.48356952861385,-46.61583647642697
2332,SP,sao paulo,-23.48325665080558,-46.621786167322924
2333,SP,sao paulo,-23.480593598478,-46.62141698929809
2334,SP,sao paulo,-23.484120798668712,-46.61955113968267
2335,SP,sao paulo,-23.483461284155634,-46.617354340821066
2336,SP,sao paulo,-23.480956719172305,-46.61743286766895
2337,SP,sao paulo,-23.478782126839395,-46.61473011261469
2338,SP,sao paulo,-23.475209329726646,-46.61801698884979
2339,SP,sao paulo,-23.47765438382004,-46.61550137762489
2340,SP,sao paulo,-23.456256688639222,-46.61580280533888
2341,SP,sao paulo,-23.466177172471088,-46.61524590062994
2342,SP,sao paulo,-23.47383108073975,-46.610625879447184
2343,SP,sao paulo,-23.468259237359327,-46.60528258955218
2344,SP,sao paulo,-23.46946875433145,-46.61044095780136
2345,SP,sao paulo,-23.469205413359717,-46.613502692987616
2346,SP,sao paulo,-23.469501758912738,-46.60753190704219
2347,SP,sao paulo,-23.462817826583926,-46.60691120750051
2348,SP,sao paulo,-23.460654746234457,-46.610528364724544
2349,SP,sao paulo,-23.45996251129224,-46.604311363595116
2350,SP,sao paulo,-23.46174461892,-46.60302676130153
2351,SP,sao paulo,-23.454872001595557,-46.59968919597981
2352,SP,sao paulo,-23.454251723086838,-46.59615959077796
2353,SP,sao paulo,-23.452628659785415,-46.60534520521928
2354,SP,sao paulo,-23.455019823232174,-46.604337445804376
2355,SP,sao paulo,-23.45471752098763,-46.611340306831266
2356,SP,sao paulo,-23.450934922558794,-46.6118893698232
2357,SP,sao paulo,-23.447582605081635,-46.613867221225966
2358,SP,sao paulo,-23.45526496630893,-46.6087437799499
2359,SP,sao paulo,-23.445993870541372,-46.61898066019812
2360,SP,sao paulo,-23.437007988257413,-46.57771258438444
2361,SP,sao paulo,-23.43666388027887,-46.581489780273046
2362,SP,sao paulo,-23.495114534908396,-46.58240066136795
2363,SP,sao paulo,-23.43231212699135,-46.57608945570046
2364,SP,sao paulo,-23.434081290132596,-46.581059485116434
2365,SP,sao paulo,-23.44672484704006,-46.58664517421776
2366,SP,sao paulo,-23.489847683931984,-46.618438868714236
2367,SP,sao paulo,-23.46611800370015,-46.59029435654951
2368,SP,sao paulo,-23.400173752970545,-46.57698141958952
2370,SP,sao paulo,-23.463047461704097,-46.62244043904405
2371,SP,sao paulo,-23.45901472098675,-46.618676577171286
2372,SP,sao paulo,-23.46013435635339,-46.624677958732384
2373,SP,sao paulo,-23.454862135535734,-46.61725337322244
2374,SP,sao paulo,-23.453516721740716,-46.62174070692917
2375,SP,sao paulo,-23.45362454928055,-46.62499693742512
2376,SP,sao paulo,-23.45758139027741,-46.62810369318369
2377,SP,sao paulo,-23.456743017869623,-46.63178178933148
2378,SP,sao paulo,-23.455229463551184,-46.62968997833635
2401,SP,sao paulo,-23.491146766461956,-46.62706046821026
2402,SP,sao paulo,-23.490060206392883,-46.62728153817431
2403,SP,sao paulo,-23.493815782797963,-46.62849972701323
2404,SP,sao paulo,-23.491222998127782,-46.62907066824878
2405,SP,sao paulo,-23.489378007345238,-46.632784079301
2406,SP,sao paulo,-23.487938708719113,-46.63039983848322
2407,SP,sao paulo,-23.484680577473107,-46.62482229271634
2408,SP,sao paulo,-23.482449425504267,-46.62715511357729
2409,SP,sao paulo,-23.478004711543978,-46.6252107018259
2410,SP,sao paulo,-23.475775754587506,-46.623034672134615
2411,SP,sao paulo,-23.475861971513858,-46.624196510636395
2413,SP,sao paulo,-23.481681109497632,-46.635008133727304
2415,SP,sao paulo,-23.474094806661014,-46.63199031013536
2416,SP,sao paulo,-23.479057472036,-46.62871381335381
2417,SP,sao paulo,-23.47748852032971,-46.63004739992854
2418,SP,sao paulo,-23.47082939134664,-46.62917760461232
2419,SP,sao paulo,-23.47714278027944,-46.64024761939409
2420,SP,sao paulo,-23.47554990003997,-46.63545357970979
2421,SP,sao paulo,-23.473779661776533,-46.633163107112246
2422,SP,sao paulo,-23.472038790945145,-46.63695495485536
2423,SP,sao paulo,-23.46821429955275,-46.633632038066125
2430,SP,sao paulo,-23.481546996052987,-46.64549441370403
2431,SP,sao paulo,-23.48711189572618,-46.63609053926681
2432,SP,sao paulo,-23.474955768322005,-46.623231957810084
2433,SP,sao paulo,-23.481756677702297,-46.63648940590774
2434,SP,sao paulo,-23.483166052836705,-46.6392247122947
2435,SP,sao paulo,-23.48024523948173,-46.640871131276086
2436,SP,sao paulo,-23.47887040914679,-46.63569754297709
2440,SP,sao paulo,-23.477855153733454,-46.64791816705174
2441,SP,sao paulo,-23.473137026280614,-46.64177303303449
2442,SP,sao paulo,-23.473281555398003,-46.64410814098483
2443,SP,sao paulo,-23.47313061776804,-46.64746337926967
2450,SP,sao paulo,-23.498103977617504,-46.63789457241091
2451,SP,sao paulo,-23.49879319744192,-46.64252802762394
2452,SP,sao paulo,-23.50070376673185,-46.643856741531664
2460,SP,sao paulo,-23.490482574380586,-46.6378696026137
2461,SP,sao paulo,-23.492349784236314,-46.638607313183485
2462,SP,sao paulo,-23.492284836517545,-46.64124181777519
2463,SP,sao paulo,-23.488488792858018,-46.64548956958338
2464,SP,sao paulo,-23.48821203533741,-46.65145081040513
2465,SP,sao paulo,-23.48564497659037,-46.6543976338046
2466,SP,sao paulo,-23.4953231177946,-46.64264009905023
2467,SP,sao paulo,-23.491315452491058,-46.64608938515089
2468,SP,sao paulo,-23.488816719769098,-46.648835511032594
2469,SP,sao paulo,-23.48540824974581,-46.64522214813136
2470,SP,sao paulo,-23.485162871690715,-46.6494928621887
2471,SP,sao paulo,-23.481821650315872,-46.65263922947375
2472,SP,sao paulo,-23.476981811262934,-46.655253468396914
2473,SP,sao paulo,-23.477673429636027,-46.651766001042276
2474,SP,sao paulo,-23.476771265979032,-46.65559457444441
2475,SP,sao paulo,-23.479641119374886,-46.64431015364692
2478,SP,sao paulo,-23.477609387090364,-46.66048601247728
2479,SP,sao paulo,-23.475102665760865,-46.65695892121693
2501,SP,sao paulo,-23.514912288431223,-46.66118358067858
2508,SP,sao paulo,-23.509848068295792,-46.66369014308379
2510,SP,sao paulo,-23.512779463866018,-46.65166538423599
2511,SP,sao paulo,-23.510100900894653,-46.651257724111886
2512,SP,sao paulo,-23.513538221617534,-46.65982851388438
2513,SP,sao paulo,-23.53800842265845,-46.67088212373513
2514,SP,sao paulo,-23.5101420604562,-46.6548969360962
2515,SP,sao paulo,-23.510293125025857,-46.657706265611736
2516,SP,sao paulo,-23.509371184815954,-46.65915304025354
2517,SP,sao paulo,-23.507241732871524,-46.66409933982722
2518,SP,sao paulo,-23.509639047316977,-46.6667734425797
2519,SP,sao paulo,-23.502518594013935,-46.65643225687094
2520,SP,sao paulo,-23.50287603040786,-46.655254845252756
2521,SP,sao paulo,-23.503788834137172,-46.66488815063946
2522,SP,sao paulo,-23.50416639510154,-46.65880161006182
2523,SP,sao paulo,-23.505912284085408,-46.65563136486111
2524,SP,sao paulo,-23.50254727819454,-46.65022835946489
2525,SP,sao paulo,-23.50217383069566,-46.65740849857897
2526,SP,sao paulo,-23.503627993815687,-46.64646497096043
2530,SP,sao paulo,-23.500864049535327,-46.660013098433055
2531,SP,sao paulo,-23.501200541547462,-46.65303504701175
2532,SP,sao paulo,-23.49972093287263,-46.65549338155167
2533,SP,sao paulo,-23.497602748726415,-46.654975790786764
2534,SP,sao paulo,-23.496752162534843,-46.65321622934835
2535,SP,sao paulo,-23.49682059501794,-46.64996303186237
2536,SP,sao paulo,-23.495513303028925,-46.64823606332475
2537,SP,sao paulo,-23.49158310895351,-46.651912247979716
2538,SP,sao paulo,-23.498737450081613,-46.65487855326949
2539,SP,sao paulo,-23.494723058404865,-46.65805779735502
2540,SP,sao paulo,-23.489344859203978,-46.65619610117192
2541,SP,sao paulo,-23.486162455367978,-46.65575905096626
2542,SP,sao paulo,-23.48659583947171,-46.65876716650978
2543,SP,sao paulo,-23.48404406481784,-46.66114930586355
2544,SP,sao paulo,-23.48896637646097,-46.66098320805496
2545,SP,sao paulo,-23.492630105341266,-46.66252958039527
2546,SP,sao paulo,-23.503572988805278,-46.666770175040085
2550,SP,sao paulo,-23.50750107455976,-46.67152118148953
2551,SP,sao paulo,-23.502698454788906,-46.669339230264434
2552,SP,sao paulo,-23.508841439510423,-46.66101858151734
2553,SP,sao paulo,-23.49902355741781,-46.666415020618075
2554,SP,sao paulo,-23.500152160849485,-46.669662365080804
2555,SP,sao paulo,-23.493408258243825,-46.66621738892312
2556,SP,sao paulo,-23.497977282483717,-46.66947936808847
2557,SP,sao paulo,-23.498296452883608,-46.67275533058226
2558,SP,sao paulo,-23.495921670420923,-46.67467200634567
2559,SP,sao paulo,-23.493097529494964,-46.67242185991199
2560,SP,sao paulo,-23.49455619850238,-46.671037223696665
2561,SP,sao paulo,-23.49229387087996,-46.675177624626265
2562,SP,sao paulo,-23.487289773578414,-46.673785464960304
2563,SP,sao paulo,-23.490042683128653,-46.6692172570493
2564,SP,sao paulo,-23.48833899032396,-46.66824185620032
2565,SP,sao paulo,-23.486374593980713,-46.668321345836176
2566,SP,sao paulo,-23.482957516864985,-46.668706692249295
2567,SP,sao paulo,-23.480698580524994,-46.6686528292496
2577,SP,sao paulo,-23.488182953372952,-46.678903941716186
2598,SP,sao paulo,-23.512857653067115,-46.67101189454088
2610,SP,sao paulo,-23.48455216304796,-46.65767919414409
2611,SP,sao paulo,-23.46921943829581,-46.656067326718315
2612,SP,sao paulo,-23.47289573496644,-46.663878508154085
2613,SP,sao paulo,-23.479336473003222,-46.66287694940725
2614,SP,sao paulo,-23.472486287707294,-46.65618475476599
2615,SP,sao paulo,-23.47121986977046,-46.655420213519655
2616,SP,sao paulo,-23.469524141647305,-46.65461676585475
2617,SP,sao paulo,-23.46738531463154,-46.65853027222318
2618,SP,sao paulo,-23.468646914092144,-46.64965501950244
2630,SP,sao paulo,-23.46376926942913,-46.641691955854334
2631,SP,sao paulo,-23.458721695475788,-46.64648979420046
2632,SP,sao paulo,-23.46471206446273,-46.64918064019658
2633,SP,sao paulo,-23.461610704758197,-46.65167265047789
2634,SP,sao paulo,-23.458654697975355,-46.6512526521131
2635,SP,sao paulo,-23.45632220268293,-46.64411363059283
2636,SP,sao paulo,-23.453816683441175,-46.645255169024715
2637,SP,sao paulo,-23.454737250970197,-46.64898301599557
2643,SP,sao paulo,-23.468098777136547,-46.65037805288812
2649,SP,sao paulo,-23.46052704291395,-46.66241500968137
2650,SP,sao paulo,-23.461441313883025,-46.65677544934212
2651,SP,sao paulo,-23.460865763064373,-46.658782324477066
2652,SP,sao paulo,-23.457921413522552,-46.65640305762194
2653,SP,sao paulo,-23.45343176325808,-46.65837495198797
2670,SP,sao paulo,-23.465764714733428,-46.66418262024644
2671,SP,sao paulo,-23.466403369212014,-46.66335659473199
2672,SP,sao paulo,-23.459779363417947,-46.66637759715128
2673,SP,sao paulo,-23.459941204334502,-46.67302169085433
2674,SP,sao paulo,-23.460200642169017,-46.66851571912649
2675,SP,sao paulo,-23.45692700133933,-46.67081476430886
2676,SP,sao paulo,-23.456158476848373,-46.67118844696761
2677,SP,sao paulo,-23.45432195150191,-46.6655361276208
2678,SP,sao paulo,-23.45518761763888,-46.661826848625566
2679,SP,sao paulo,-23.456835290440747,-46.66473614211361
2680,SP,sao paulo,-23.454595324303412,-46.657453111964514
2701,SP,sao paulo,-23.51133254843801,-46.6805106663415
2710,SP,sao paulo,-23.508552150502457,-46.67407563357535
2712,SP,sao paulo,-23.506736917690635,-46.679428520474026
2713,SP,sao paulo,-23.506794910490534,-46.68505196389191
2714,SP,sao paulo,-23.506104242484106,-46.687129356969585
2715,SP,sao paulo,-23.504438396421694,-46.683668002018536
2716,SP,sao paulo,-23.496249273097778,-46.685294260192265
2717,SP,sao paulo,-23.491560394872497,-46.684539402042994
2720,SP,sao paulo,-23.492908790337527,-46.67456780159715
2721,SP,sao paulo,-23.49673990451694,-46.67484523153337
2722,SP,sao paulo,-23.500684007439578,-46.677861010568655
2723,SP,sao paulo,-23.499575173205216,-46.679905358769695
2724,SP,sao paulo,-23.497821255012006,-46.68177805597048
2725,SP,sao paulo,-23.499002192016025,-46.682510414850995
2726,SP,sao paulo,-23.500908553207122,-46.68708632264367
2727,SP,sao paulo,-23.49718901775447,-46.68566648319828
2728,SP,sao paulo,-23.495651855996176,-46.68816094638535
2729,SP,sao paulo,-23.503207283020465,-46.690279656153464
2730,SP,sao paulo,-23.497950818838966,-46.69076074413394
2731,SP,sao paulo,-23.498758052019507,-46.69247916563993
2732,SP,sao paulo,-23.50080466734892,-46.69543460531509
2733,SP,sao paulo,-23.49537540681597,-46.69525506817502
2734,SP,sao paulo,-23.491546963045092,-46.69478818843996
2735,SP,sao paulo,-23.492422701166742,-46.693681735726905
2736,SP,sao paulo,-23.49003346019002,-46.69135098838281
2737,SP,sao paulo,-23.487700457868943,-46.69048934420774
2738,SP,sao paulo,-23.491781804269717,-46.68874740322772
2739,SP,sao paulo,-23.48023758891721,-46.682726624720516
2750,SP,sao paulo,-23.493303022058086,-46.680637716080824
2751,SP,sao paulo,-23.490621394615708,-46.68165329563987
2752,SP,sao paulo,-23.494155784879094,-46.68297844916343
2753,SP,sao paulo,-23.49070498471736,-46.68447225730081
2754,SP,sao paulo,-23.49047517579459,-46.67780073479827
2755,SP,sao paulo,-23.488002878231445,-46.67972964801389
2756,SP,sao paulo,-23.485747481327927,-46.67767530495488
2757,SP,sao paulo,-23.48668844184392,-46.68531515935856
2758,SP,sao paulo,-23.484844832302272,-46.68434299454605
2759,SP,sao paulo,-23.483994307943615,-46.683156496525015
2760,SP,sao paulo,-23.480603292544355,-46.68074975986224
2762,SP,sao paulo,-23.482526907692385,-46.67543430587408
2763,SP,sao paulo,-23.478813808942856,-46.67601518109867
2764,SP,sao paulo,-23.479802648375646,-46.67760838212472
2765,SP,sao paulo,-23.47667633465749,-46.673548677232255
2801,SP,sao paulo,-23.483043968414915,-46.70066228776866
2802,SP,sao paulo,-23.487970695066487,-46.69565199498302
2803,SP,sao paulo,-23.486567272019872,-46.69370982756046
2804,SP,sao paulo,-23.483165564663544,-46.698189154347375
2805,SP,sao paulo,-23.479236250988066,-46.69790032604559
2806,SP,sao paulo,-23.474532398536113,-46.69919185448622
2807,SP,sao paulo,-23.474001863388313,-46.70077920708384
2808,SP,sao paulo,-23.468719299830532,-46.70291623076356
2809,SP,sao paulo,-23.47160899699031,-46.70335408856831
2810,SP,sao paulo,-23.449942084110255,-46.71503099752686
2811,SP,sao paulo,-23.47619114925375,-46.7027900738615
2812,SP,sao paulo,-23.490819620645745,-46.69094040569847
2813,SP,sao paulo,-23.45050097283281,-46.711702191972726
2814,SP,sao paulo,-23.458060396094172,-46.70782354546643
2815,SP,sao paulo,-23.444672540128238,-46.71441539009255
2816,SP,sao paulo,-23.461328454379256,-46.70646296650759
2817,SP,sao paulo,-23.463229827435228,-46.702440851304175
2820,SP,sao paulo,-23.453883040333167,-46.70815550239406
2829,SP,sao paulo,-23.495057245628715,-46.70260060644006
